id	filename	md5	size	state
03e7a22d-d03c-4001-8c5a-9c469cf49f1d	TCGA-05-4415-01Z-00-DX1.55E0C429-B308-4962-8DA9-41D7D3F7764E.svs	22d9dfc4ce95e9f77147bb8ce0974ecd	433098028	released
78ced928-69e8-4575-bd52-61a3671b4eb5	TCGA-38-7271-01Z-00-DX1.EF258BEB-8DEA-483E-823A-1E0B90AAA392.svs	6464ca80ca27b42e4b976a119d40f3d6	250015391	released
584a1b1f-2b33-4c96-a6a5-3d0751a82860	TCGA-44-5643-01Z-00-DX1.83fb7631-0ecb-4473-bfb2-c8daa2f87d35.svs	e3bab957debd107e1eecd05f895f3597	324158083	released
5e66945f-6454-4241-939d-48715451797c	TCGA-86-6851-01Z-00-DX1.0b13e600-fd7b-44a2-9ec2-26e9938fb7bc.svs	e61ab44f85515f53a3633e4626370e83	182094511	released
9d043a84-4740-4ce8-9f46-b8a690e62d0c	TCGA-75-6207-01Z-00-DX1.837B7B0F-424C-423B-9045-A905E7C1C54C.svs	210d6a7f88334b59d62311c4e8828028	234127926	released
87cda770-3777-4b1e-b0fd-ef18adfbdf83	TCGA-49-4507-01Z-00-DX2.a7bfbeee-00ea-4301-ace4-ce591807e2d3.svs	e8cb8435e22afbae619b16457c3255e6	780319843	released
3e28fefe-0902-4f4a-8c5a-5ef2511f3cf5	TCGA-49-4512-01Z-00-DX1.ced0bda8-f2d6-4bcb-b2d6-b122846a3079.svs	b58da29dc87c30f368737dfce12ef507	635450955	released
165c9ebd-33ce-442f-ada3-9fdbd62f29d6	TCGA-44-7672-01Z-00-DX1.71f4a0c6-a9cc-481c-ace8-c8c314952aa1.svs	170ab1e8a6dcf47ddaa9f61f7eee71ba	189274795	released
8612000b-5ff7-4d31-9f2f-8ea6bce8f76e	TCGA-50-6590-01Z-00-DX1.B08B2656-3DC7-4D35-A54D-9C57A7A773B3.svs	8e6261edfd6407b9c51b572b9d5d0241	1622011793	released
eced89b1-bd67-4647-bff1-5a12b7792202	TCGA-49-4488-01Z-00-DX1.c9beef33-2d53-4fcb-8293-f083d9fedddc.svs	b6ac434c6f77daafbd691d7a392a6f3b	443367245	released
1c39f7d0-c5b2-4900-a68f-87849afb916d	TCGA-MP-A4SY-01Z-00-DX1.9535274F-C850-409E-80A1-B933B2F1A110.svs	8041482f2e946797f8093ce9bb024162	1324980465	released
6368171b-5e51-4b59-ab5f-e67dd8a6f7be	TCGA-55-7573-01Z-00-DX1.43a4bbd2-6a3b-4910-9356-2d750a736817.svs	e52581f2152952d5d93c2116d14bb649	149807973	released
e873ec4d-4261-42b4-821e-7a9a8db37fe9	TCGA-75-6211-01Z-00-DX1.3E7B5948-521E-48EE-9204-80F5713ECD25.svs	7ded5f943ff631df35ae6e72f48edb95	71373724	released
74338019-9a08-4d2d-a133-9164b0f86a76	TCGA-95-7567-01Z-00-DX1.982FF122-A440-4949-926C-B58AF8381090.svs	36ce6a1fa0bab423b18d491b7a5128da	1521602928	released
11076046-f2b1-42f5-8ab5-c34b88c007eb	TCGA-55-8205-01Z-00-DX1.6df6d499-f325-409d-acb1-9e13172f2bb4.svs	3534b7701505661d24c3fd9b99690d6c	191006041	released
6bdb241d-1561-430d-90c3-294288e04163	TCGA-49-AAQV-01Z-00-DX1.4CC37621-C952-4684-96E3-9B97CDAD8056.svs	f6536bc56e945afa2f8844803312f982	1893591771	released
2e8087a1-ec39-4138-b77e-26676ea4378b	TCGA-49-4490-01Z-00-DX6.0a04ad8e-7f33-4496-bd9e-0110ec33f887.svs	b0777e3963c70bde6b6c9b793f15cd61	1256771985	released
ab2c3af9-1aba-434a-8778-62a3aa21ba57	TCGA-49-4512-01Z-00-DX6.985c9088-ff83-4f13-8a95-cb55aa48682b.svs	149c88d087963eff467a8f909709001b	889040453	released
df9d3cd6-560a-4f48-9200-d92c1c14659e	TCGA-38-4625-01Z-00-DX1.ffdbfc1d-7a21-4e67-a54f-89597bd14a7f.svs	e848a2171b766601b8de6069d3ba1fc1	394947813	released
97dbf234-2af1-40a1-b157-c18607c2e495	TCGA-49-4490-01Z-00-DX3.0949a10a-0a1f-49dc-9296-ab4d4f0bf988.svs	0817e189fe4ea427eb6b78ed5c6b1028	824209753	released
10c7fa9e-0d67-419c-8f68-a7bfd6265e0c	TCGA-49-6743-01Z-00-DX1.ddae5601-6ffa-4a70-8755-8645d5e45135.svs	d02b3a0a8f381c4dacbc494cbf857ca8	1361820523	released
07fc8c5b-2936-48a3-8c1c-c118bd6ae4da	TCGA-55-8207-01Z-00-DX1.2dafc442-f927-4b0d-b197-cc8c5f86d0fc.svs	c1b892506e2db01e198128affb3025f7	8772005	released
cff02d57-3438-47f4-9e9a-08130bf36978	TCGA-49-4505-01Z-00-DX2.48df81e7-5a8e-4c5b-993a-6a54481a35e9.svs	c5a154ddec52ea2fb6fd9e8a86014af0	932593583	released
31bf411f-c7b3-4610-ba6f-a8f6bd0dc6ad	TCGA-55-6985-01Z-00-DX1.428ad69e-c0ea-445e-8d38-fa2dab6eb81f.svs	78dafd7c11d2a408dca376819f4658d5	131912383	released
1c573865-2bbb-4c6f-be4e-071e92a9f0e5	TCGA-J2-A4AE-01Z-00-DX1.42C5DE4A-7787-4E59-8969-D12503262C96.svs	3487ba04ddd9159e8e597eb6265b0a20	1127434188	released
77cb0c95-63bc-4cee-a472-af7703ad542d	TCGA-MP-A4T7-01Z-00-DX1.C74D7A5B-1D1A-423B-85CA-C11E0CCF5873.svs	6676cadec90aaacc014eb164566824ba	886086757	released
69ddba92-560a-4870-a21e-7ee927a5a85d	TCGA-MN-A4N4-01Z-00-DX2.9550732D-8FB1-43D9-B094-7C0CD310E9C0.svs	64ddf28faa180dc1b4d0e7bb9f7d4d53	1845877287	released
bfa346c0-229d-48b8-b647-b1165a762b1a	TCGA-55-7995-01Z-00-DX1.fef24d04-35a0-4f57-8f51-7ad602a78871.svs	9ece6964995a3a6fa23213963e10b0b6	183908035	released
c45ba948-1b28-4542-86a9-3984ecae2db5	TCGA-44-8119-01Z-00-DX1.1EBEBFA7-22DB-4365-9DF8-C4E679C11312.svs	ebcee7d9dd042ec019c15b9408a07218	98474973	released
8bb8241c-a3c0-4d15-829c-cf4d7c700296	TCGA-44-2657-01Z-00-DX1.b7f608bd-2381-40a2-a757-ca4648a7de8a.svs	9f64e96faf325d933e7672cfa9f2e453	150729081	released
465c83f4-6f9c-4653-8c19-dc787e2ba050	TCGA-55-A48Z-01Z-00-DX1.0867DC6A-2A51-4CF1-AE3F-0526CE2DD740.svs	bb5bfdd78dae67317a330df5c70bac34	410064780	released
f4e07879-5ea6-4cbf-bf0a-1a00ef5a058b	TCGA-93-A4JQ-01Z-00-DX1.24573112-917C-43E9-B0FD-763C290AA88A.svs	d20452ff4ca8425520159bfe00ebab97	1498108497	released
81c86851-9a9d-4748-8012-1121915df164	TCGA-55-7725-01Z-00-DX1.4d678777-63b1-4f4a-932a-7fccabf504c7.svs	e9af297faae627cc61f564915ef0d875	82580867	released
8c625880-a4cd-4dee-9c44-6cf3ebd78c81	TCGA-99-8032-01Z-00-DX1.7380b78f-ea25-43e0-ac90-194b5c6b1432.svs	63708743a737d7e2a81d20ae7688483b	111743047	released
f9a3bfee-2547-47ef-8fee-48101234ce01	TCGA-44-6775-01Z-00-DX1.38d3bc6d-8bb5-4126-8d61-d39e6a1d7bcf.svs	89704cdcdf1616ec2ed462403be9491f	398991369	released
83c5f1ee-e44d-44bb-8136-d13dd15b0e63	TCGA-55-6984-01Z-00-DX1.d53e387a-9618-4486-98f3-a75604f25a7d.svs	debffd6f7404dbac65878b4072fdfa2e	711502295	released
9961e5eb-c60e-4290-9752-c5a056ed9760	TCGA-55-A493-01Z-00-DX1.1CF94B85-7A64-4213-9B04-16504512DE2E.svs	5b980d8c8c072b9465a11775f058b63c	116494370	released
9bbc7d9d-d072-4007-9771-61ffa0a005ee	TCGA-49-6745-01Z-00-DX6.3174fffa-c17c-44d1-8d21-1921a9ec1bee.svs	43030dd5121451b3c3fc86a2f4fd224a	684739647	released
11d8af1e-af05-4592-856f-e98af0df66ec	TCGA-49-6767-01Z-00-DX1.53459c0e-b8ec-4893-9910-87b63c503134.svs	100dbf26bb397a71c9f3b8e7c6f95031	1250474336	released
5e872e6c-51dc-46e8-9e64-7d33adce3034	TCGA-86-8056-01Z-00-DX1.eee7e03a-842c-4a44-bff8-f7b906725605.svs	dd78f39122551863d443d4c012bd1121	160253401	released
87f1a995-52ab-4479-a2d3-919d0b3ffd3e	TCGA-MP-A4T2-01Z-00-DX1.ADE8B45C-26F3-465E-ADB6-2C36E6326974.svs	eba2b44409614040ba579abdbedd6722	1010451439	released
96ea76a6-4533-45cd-a05f-daed884c5e6e	TCGA-49-4490-01Z-00-DX5.feea87ff-61c6-465e-8b36-4803f6af3d62.svs	7504d2d390f17863bca42199809fcba0	854794893	released
acc19d09-5410-46f4-b94b-42b386837e6a	TCGA-97-A4LX-01Z-00-DX1.B2334672-A626-4E74-B4D1-A79F70F65909.svs	69644625d7c322b1c61235014edd5230	1420040295	released
06ea20f8-1239-420d-85d9-1c06ac1dfb59	TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3.svs	830fd63b0086c1c7c01c4cad888cf92a	508551386	released
a36ffa1e-62a4-439e-82f1-cf53e8d830bf	TCGA-50-5931-01Z-00-DX1.34261ED6-7815-487C-A50C-2DAD587187B9.svs	868a2cf8d5651df8f4e550be07c22b76	1789908005	released
f88ee6b1-3ae1-483f-ac64-48044a7b00f9	TCGA-55-8094-01Z-00-DX1.8dc29615-e124-4f17-81a1-c0b20c38d12c.svs	ced4133c4d19b2fdc911c0d8bafb93fa	76167945	released
51980b24-4026-4e94-998d-0b1126f2335d	TCGA-50-6591-01Z-00-DX1.12e1050b-75e9-4059-b945-291995b3e93c.svs	2cca9e6636ddcd8b361a0ea7fa66c41c	1197766531	released
08ceab11-907c-4269-bbc6-b2ef7aa1724b	TCGA-44-2655-01Z-00-DX1.ee255271-780c-461c-ab23-5cd3504b5e4a.svs	228d91d6c9a24a8a5449eb4231d3a3f0	79493713	released
6055a1ad-f9df-4ba9-9c09-f49663b3b0c0	TCGA-MP-A5C7-01Z-00-DX1.26E5FA5A-3E6D-4CD3-8FA2-F331B7012311.svs	5f4c280f4f946d156faf3f057ca78e41	950245937	released
abc82330-3aa8-4fcb-8d28-b2e960275519	TCGA-49-6744-01Z-00-DX1.40f8f751-b756-4576-b1ee-8dd2e8f89ff7.svs	dbea758bba0b3b342eeb36fda3c816da	1076784299	released
ba7acd43-bdc0-48f3-bd60-28bb9ba09bf3	TCGA-75-6212-01Z-00-DX1.FCB36956-DF6C-485D-8E7A-922A2BDAE669.svs	8dd40186767143d3224ec59b04660b3e	165851638	released
79f23020-784a-43d5-9170-a8965c737397	TCGA-78-8648-01Z-00-DX1.D3EAEF8E-E739-490F-BF48-A4796B0C0E7A.svs	6bdc7498176d79aba8821931108d442c	1973752885	released
195f5c4e-702d-4007-9541-959eb896e31d	TCGA-44-3918-01Z-00-DX1.6da70a8b-6307-423a-9d2d-380c16962855.svs	36efa0d829d2dccd1c97b82a884375f3	511419005	released
fecfb2b1-6443-4c76-b1b3-c82156f94070	TCGA-78-8640-01Z-00-DX1.6F929E56-34D5-45A6-8A9E-ACB4B88A68B1.svs	bfd6207553745aa872ce4acd55929058	2825482585	released
d262b3b1-22c8-4250-81bd-cab5c1e23146	TCGA-55-6712-01Z-00-DX1.8cd4b879-294e-4da0-8636-704f61b510dc.svs	2e9f868d2b1898730ecb2a566f608895	112820333	released
356d45ae-51e3-498d-b009-82c391221b3a	TCGA-78-7220-01Z-00-DX1.3df84ce0-4395-4c9e-ba62-76b55676a440.svs	d17d695b59181432868ee356ce6b6f50	941247123	released
5018f804-cc47-4081-88e4-55c75095ecc2	TCGA-05-4398-01Z-00-DX1.269bc75f-492e-48b1-87ee-85924aa80e74.svs	a1c236c2767c83f7fdd4cf2576ed4854	714090394	released
9d02e693-4bed-4c61-964a-2743fa20ec6b	TCGA-05-4430-01Z-00-DX1.95659bbb-3091-4370-bc1d-6c6c1baa7b3d.svs	c71145adb802e90aafa68c52c7d079b2	493314194	released
78a1555b-9ca5-45cd-ab7e-2a7cbe038852	TCGA-55-6971-01Z-00-DX1.6c790768-8252-466a-95e1-97d2086a8132.svs	a318a6c064492e4760ba26b5a3247a1f	141162383	released
7f8cbd48-5d48-43bd-ad0e-bd7f67880693	TCGA-NJ-A55A-01Z-00-DX1.42C356FE-52A3-4A60-886B-75F84ADBC534.svs	f6cfd8279dff78e7d4d6ecac0dcc31d8	1297727903	released
70aeab37-2dc4-4e2e-b0e4-c707d7aac264	TCGA-50-5942-01Z-00-DX1.da1b1274-8740-4c79-adf9-25800913eafa.svs	78b21f7419a510832f9640ecf779a71c	1232938399	released
e713d5d5-c284-44d0-8f12-de932cfff311	TCGA-49-6745-01Z-00-DX5.9521a16f-d6a7-460c-b75c-7341d72ce727.svs	02b88336f4aa08115a9254ae9bb80ea6	927271855	released
8866f9a5-6a87-40d8-9579-1293a46be5d1	TCGA-86-7713-01Z-00-DX1.23f9e213-b566-47bb-beb8-7d12b2f0508b.svs	71536cab3844cf90488a3c5e877e7fa8	623607851	released
3bf3b503-9045-4773-a662-6dbec3cebd2d	TCGA-55-7570-01Z-00-DX1.9020ae67-cf60-4bac-8c60-403c8891c4a3.svs	682f8a54470ab2dd55c54bbc463d07ef	190500069	released
4237b45b-e384-41fe-aa97-288fc92fb25e	TCGA-4B-A93V-01Z-00-DX1.C263DC1C-298D-47ED-AAF8-128043828530.svs	388d541d05dec0cb7da11ed90f98b006	1550876913	released
12b4372a-0c72-443a-8aea-db91f01cffc5	TCGA-95-7562-01Z-00-DX1.C722891A-C5C6-4F0D-A73F-259FA8DB2394.svs	8d791aea8c3f7351ab8f37dd6896430e	1374469630	released
4358b221-3eab-4439-ae55-23532dc4bf67	TCGA-55-8302-01Z-00-DX1.E0C2B152-BBA9-4AA7-9E6B-BD57B68163CB.svs	53eba42698fdde81f558403dd6fb835d	400319850	released
31e093b1-10b3-406d-827b-7593a620c006	TCGA-38-4628-01Z-00-DX1.eee4f100-142f-4d9c-8e38-b16aab123413.svs	0456333a1bf6b7c4c738dc43f8eae738	231788477	released
af34617d-1cbb-4a88-bb99-5d262ee4b835	TCGA-55-8514-01Z-00-DX1.499CF563-B404-4061-9D1A-57954BBE2CE7.svs	9e6659fc3e1ebf3e92fa32978319c481	422636230	released
a22379f0-e5e0-47a9-8a1d-2a17d76c2f93	TCGA-64-5779-01Z-00-DX1.B3268447-DCE0-4927-B5A9-EC4D61E9B17D.svs	7aa923a2886922060b96a4fa70686c34	1164566593	released
3eddba1e-10e4-4ff4-bbb6-f184c7eb228a	TCGA-69-7973-01Z-00-DX1.aefb015a-cb51-425f-a80f-cd51091a0ee3.svs	3dfbd2dbbdb97805005c36db2c7ead67	317660699	released
3a8f613e-e5f0-4c2f-8ccf-ea1ca196e853	TCGA-MP-A4T8-01Z-00-DX1.3ECB340F-66C7-4F64-8E00-463BF82AAD83.svs	4663b23efe3724949e7117a80011dc3e	1803144377	released
8596f5db-bc68-4bff-a1e4-7814ecbfc5b1	TCGA-78-7158-01Z-00-DX1.74db3dcd-2715-4ce7-8e48-30c8b7946ba0.svs	36eb73d53c5db4c747fccf6628235541	936046953	released
edbc38fc-bce4-4a57-b52a-7a5a41e3f050	TCGA-L9-A5IP-01Z-00-DX1.E699D989-8BB8-41DF-9B95-A880858653E6.svs	f84b97445296dafd2efbe59cf748ca5b	859934535	released
114a7487-c413-4855-af3a-dc217068df9d	TCGA-49-6744-01Z-00-DX2.1982e585-65a4-4330-9140-ccabcdd106f8.svs	63ba6735a6792a1584c8881c0722a8ae	814444295	released
e8e9b073-be1f-46f1-b60e-0e86cae2c329	TCGA-55-8203-01Z-00-DX1.f530d261-be19-4ff0-98d0-27b789dffb23.svs	15709604b275f921e4006f0cb002826b	73164315	released
c8337be3-1b54-4d06-8d5a-b3c27461e681	TCGA-38-4627-01Z-00-DX1.fe406eb9-b38b-410d-aa1a-84ab8ac091c7.svs	9494095f4be0cefac563e30da3ad4e0a	702186931	released
772a7bda-6db9-45e5-b518-afbaef63a66a	TCGA-55-6981-01Z-00-DX1.5fecd134-42a0-40a2-be75-1e8bd14c5b30.svs	4da8a9ba114316b01310fe84f129dc52	163180015	released
a078a57c-6c1a-4631-87a3-54e7d6c14a00	TCGA-78-7159-01Z-00-DX1.399d865f-f4f9-4602-b15b-908be0afe459.svs	828a4c1cc9ae634bea5871306b0acb3a	1244370889	released
1fdd4109-4291-4cc9-b56a-503c1b726753	TCGA-62-A46P-01Z-00-DX1.9136CC96-51B9-4FEB-8BCF-2C3676C708B1.svs	8d889e6af9fca86c8ee5c6751e6ed405	534304678	released
9e270441-f586-4002-b5aa-f3690d85cfed	TCGA-86-7701-01Z-00-DX1.a8a6e71e-9fa9-42c6-a186-0ac7526e9960.svs	7acadf85744b0919e03b74a275b7b1d3	394589659	released
50a83df4-4280-4bcd-baca-cb3fda2d2101	TCGA-44-2662-01Z-00-DX1.398f3f84-fd48-4454-b789-a3e90cd36d73.svs	f90fd4c650b6eafcf745d85a4a519c1c	440720859	released
0a811e91-795d-4d6a-8fed-af2114247df9	TCGA-49-6743-01Z-00-DX2.f6b71e89-19ff-4d9b-a3f1-3a52949f1dc7.svs	37d74e033f198f5c7a0471d6a050c772	1293795815	released
1426a34e-2505-41fd-9e33-cd64bf000849	TCGA-62-A46R-01Z-00-DX1.AD823FBA-A63F-4D36-8B84-2C995DE5FC47.svs	c6fdc7bd2300067cbbe8ef7d9b644025	836447472	released
0bbbf2e6-35a8-418b-9c49-18749a826038	TCGA-55-A57B-01Z-00-DX1.8D3C7063-3AF6-4839-A656-F844EC0AF9DB.svs	7f18423a7b9a408b7fd8f0b431f53769	122568410	released
ef50bb0b-4da3-48c2-9b41-0a33d11c5e99	TCGA-62-A470-01Z-00-DX1.3983A979-E756-413C-941A-C8B83AD3BBA7.svs	eafaa38f91a0e02399674d69c8e6e614	1145591698	released
4938ef42-a40d-4fe9-bd3b-ff2f76a281df	TCGA-69-A59K-01Z-00-DX1.01EAF520-9AC1-4ECC-8EF3-B9122924A1E3.svs	cd87e72c5f7bed12970f7ea56b51169b	1364291624	released
f16f7113-b2d5-4430-8a55-6f6f5e7409a6	TCGA-95-7043-01Z-00-DX1.AE0FD8AA-9B88-45FE-B247-402BED1285EF.svs	b97cc8c07cb8e2e67740b16b094309f3	970781952	released
36499594-87a9-4747-b4f3-026bccc88a49	TCGA-49-AARN-01Z-00-DX1.E13AA041-978E-427D-AFA5-D3180224A03A.svs	62270a2e35fb18042835df71c70b73d1	1708815995	released
1025a0b2-3c55-43ef-b30c-5f42669c8800	TCGA-35-3615-01Z-00-DX1.585128eb-6652-4b05-9a83-dc8f242904a6.svs	0c9a2979833eb087376153c225d5413e	721145917	released
2a356bed-69c9-401c-bdd8-1e255f85972a	TCGA-38-4626-01Z-00-DX1.142bc018-bd79-4db9-84e2-f83a617ea92a.svs	495e5ceeaec0b44561422d6209866f53	801603309	released
2e44d52f-e315-4856-a60a-4c71d062cb5e	TCGA-55-8510-01Z-00-DX1.BB1EAC72-6215-400B-BCBF-E3D51A60182D.svs	21ca49ad26f115a4200d8fe1fca8dceb	140803962	released
6766550d-1ff6-40dc-a729-2f819a67d1c7	TCGA-67-6215-01Z-00-DX1.c014ffaf-6db8-42ef-a50c-9de98d6a5345.svs	b5adab9065054e8565783effd484f60d	271207257	released
5b51191f-7766-4409-9552-9f71d04bd71e	TCGA-86-8073-01Z-00-DX1.33c016fc-5c9e-4ad6-8de2-a7f8521d205c.svs	99806f1e49ed7e8f1d50f09bb4e9d99b	207521535	released
f147d18c-6084-44aa-aaa2-1b573b79063b	TCGA-75-6205-01Z-00-DX1.B75BC6BA-5196-4F62-BDA2-3F1D320ABD7C.svs	44e7a66a291031bf3a420b388d14274c	264290602	released
1e605cac-7d40-4e2c-a75c-17f80beeb4ef	TCGA-55-8511-01Z-00-DX1.8EDFB05B-5B59-46EA-973C-1048B1E284D2.svs	e9c114041c3f4c5bee1eb1e4fd4b743f	146047936	released
ab153008-7097-40e9-9699-adcd5940c773	TCGA-NJ-A4YP-01Z-00-DX1.148BFF66-4DC7-468C-8783-97F27C2E1245.svs	fc1a8b43eef9559150fcf34452dfd710	1209444945	released
6c60be32-186a-4522-8f97-7484be1219ea	TCGA-49-4512-01Z-00-DX2.341d7ff7-15e1-44f1-8818-b117fe98ca99.svs	f87a65b57625b257c08cb6db748d5197	762610413	released
25fef5ae-f2cc-4d01-a272-f343939ca169	TCGA-99-8028-01Z-00-DX1.23de89b1-67f8-41fb-980a-010ea190d687.svs	db5abfad086a0c60977af3494f039141	116329955	released
c46242cb-fe88-4006-88dd-b56cc4176101	TCGA-50-8459-01Z-00-DX1.24D876E7-5265-4C5D-A215-0BAE5450EEF3.svs	f966c8748620c74527988ed0d76ff545	2004105691	released
2505b2e0-1f51-415d-96ec-7834d80b4dd5	TCGA-95-A4VP-01Z-00-DX1.1B145AC0-2471-4974-BBB6-C88BDF0BE8BD.svs	0746012ae501829d07ea48d279cb859a	2317289536	released
883e9b18-70ea-477f-9925-716cbe37d96a	TCGA-J2-A4AG-01Z-00-DX1.487780B8-18E7-494A-8054-5637239870EB.svs	e9db31858003826eb71e91c5cb0c36b2	1562689193	released
f4b7670f-c727-4257-a6c6-22eb1c6d7ff7	TCGA-78-7155-01Z-00-DX1.32258467-7550-4a1b-8df9-a869fb83e559.svs	80df45def7f4b9e140588bae572d2be2	779948227	released
b9e3c4c6-28a8-42bc-b1dd-27bdc6da8812	TCGA-MN-A4N1-01Z-00-DX2.9B0852C4-16BF-4962-B86F-E2570E48A89E.svs	3798cd7db54a365e1df2202996825716	1836471265	released
8ba511f4-687a-41e6-9b90-c917e31db3be	TCGA-67-6216-01Z-00-DX1.04da6a64-bd3a-48ed-bc99-d651e00a1aa4.svs	12d355315590a1ed62204531b0cd3e71	288719399	released
c3661924-55a8-4558-a560-cc8d1ca7d4a1	TCGA-49-4494-01Z-00-DX4.4c6a4560-adee-4fc9-8fd8-feb7f89e51e3.svs	b6882855522ffad209296d081b2f2b25	897412181	released
585bb00b-4747-4b95-ab29-539708bdadbf	TCGA-50-6594-01Z-00-DX1.43b2005a-4245-4025-ad85-4a957f308a5c.svs	e9e6a6de6c6d94da6189a6ac3df75a77	1024683599	released
12a826f1-0683-4ff7-a3a6-4158a2de785f	TCGA-05-4422-01Z-00-DX1.4802093f-71ea-43d5-bd92-b4bd7fc8c5bf.svs	35be3e273b8fb50bba859049840bc3ed	358619644	released
173ca930-224b-4f2e-8997-8ab529cf6011	TCGA-55-1596-01Z-00-DX1.de65522d-92ab-408e-9b7e-24210d386b97.svs	09a64acd4e564ba127dd7c319026afbf	720626527	released
58402889-043b-4896-afee-43f78498176a	TCGA-44-6779-01Z-00-DX1.40f10ad8-55f3-4043-a89b-37d33a26dd8c.svs	f7aebe2699e9bfe01ec7f05e8f85dbc5	238643377	released
